object_type,type,rooms,level,kitchen_area,living_area,area,price_by_meter,price,material,published,updated,build_year,build_serias,build_type,max_levels,min_levels,rubbish_chute,enterances,build_overlap,build_walls,heating,gas,longitude,latitude,agencyName,areaRating,city,remoute_from_center,build_oldest
0,Квартира,2,7/18,,,75.0,373.0,28000.0,Кирпич,15/1/2022,28/1/2022,0,0,0,0,0,0,0,0,0,0,0,49.144286564415594,55.8226600528943,ООО Аренда Квартир,3.7479947,Казань,4.023832527195988,new
0,Квартира,1,6/25,12.0,18.0,40.0,575.0,23000.0,Монолит,13/1/2022,13/1/2022,0,0,0,0,0,0,0,0,0,0,0,49.173,55.722908,АН NEW LIFE,3.7936120000000004,Казань,7.994965958593973,new
0,Многоквартирный дом,1,3/9,8.0,,38.0,474.0,18000.0,Кирпич,28/8/2019,10/2/2022,2010,индивид.,0,14,14,0,4,Железобетонные,Кирпич,Центральное,Нет,49.134598,55.81716899999999,ООО Аренда Квартир,3.7479947,Казань,3.2602218633539106,new
0,Квартира,2,2/10,11.0,45.0,65.0,492.0,32000.0,Кирпич,10/12/2021,2/2/2022,0,0,0,0,0,0,0,0,0,0,0,49.170545000000004,55.7802179999937,LasVegas Агентство Элитной Недвижимости,3.7110581,Казань,3.1816770297840837,new
0,Многоквартирный дом,1,7/9,,,39.0,564.0,22000.0,Кирпич,14/1/2022,10/2/2022,2007,индивид.,0,9,7,Есть,5,Железобетонные,Кирпич,Центральное,Нет,49.139625,55.818675,"Агентство недвижимости ""Поиск""",3.7479947,Казань,3.508634939785709,middle
0,Многоквартирный дом,1,2/3,,,35.0,371.0,13000.0,Блоки,8/6/2020,10/2/2022,2015,индивид.,0,3,3,0,1,Железобетонные,0,Индивидуальный тепловой пункт (ИТП),Да,49.357915000000006,55.70705,Александр,3.6588418,Казань,17.376615519255918,new
0,Многоквартирный дом,3,3/9,,,78.0,308.0,24000.0,Блоки,1/12/2021,10/2/2022,1998,468С,0,9,9,Есть,4,Железобетонные,Кирпич,Центральное,Да,49.199686,55.742798,"Агентство недвижимости ""Поиск""",3.7936120000000004,Казань,7.060934504587452,middle
0,Не заполнено,2,7/17,,,51.0,490.0,25000.0,Монолит,5/10/2021,6/2/2022,0,0,0,0,0,0,0,0,Не заполнено,0,0,49.135816,55.814370999999994,"Агентство недвижимости ""Поиск""",3.7479947,Казань,2.979802729186964,new
0,Квартира,2,8/8,,,36.0,556.0,20000.0,Монолит,14/1/2022,10/2/2022,0,0,0,0,0,0,0,0,0,0,0,49.062513,55.851000000000006,"Агентство недвижимости ""Поиск""",3.3192510000000004,Казань,7.87535718985373,new
0,Многоквартирный дом,3,9/18,10.0,68.0,90.0,778.0,70000.0,Кирпич,13/1/2022,10/2/2022,2013,1-447 С-40,0,18,18,Есть,1,Деревянные,0,Центральное,Нет,49.15548,55.824722999993604,LasVegas Агентство Элитной Недвижимости,3.7479947,Казань,4.518927291264332,new
0,Многоквартирный дом,2,6/14,20.0,40.0,70.0,357.0,25000.0,Кирпич,2/11/2021,2/2/2022,2004,индивид.,0,14,14,Есть,1,Железобетонные,Кирпич,Центральное,Нет,49.203971,55.74391699999371,LasVegas Агентство Элитной Недвижимости,3.7936120000000004,Казань,7.161549237113785,middle
0,Многоквартирный дом,2,2/10,9.0,40.0,60.0,300.0,18000.0,Панель,14/11/2021,14/1/2022,1999,468С,0,10,10,Есть,6,Железобетонные,Панельные,Центральное,Да,49.220917,55.784527000000004,АН NEW LIFE,3.7110581,Казань,6.214608438906987,middle
0,Многоквартирный дом,1,3/5,9.0,17.0,38.0,447.0,17000.0,Панель,13/1/2022,10/2/2022,1999,468С,0,5,5,Есть,3,Деревянные,0,Центральное,Да,49.232591,55.780127,Дом,3.7110581,Казань,6.995689488774733,middle
0,Многоквартирный дом,2,4/5,,,43.6,413.0,18000.0,Кирпич,13/1/2022,10/2/2022,1966,164-80-64,0,5,5,Нет,1,Деревянные,0,Центральное,Да,49.148949,55.772071999999994,Галина,3.7936120000000004,Казань,2.504710947261851,old
0,Квартира,1,3/9,6.0,20.0,40.0,500.0,20000.0,Кирпич,14/1/2022,4/2/2022,0,0,0,0,0,0,0,0,0,0,0,49.2010351122954,55.804448351433,АТЛАНТИКА Агентсво Недвижимости,3.7110581,Казань,5.248287732077056,new
0,Многоквартирный дом,2,3/19,9.0,32.0,65.0,354.0,23000.0,Монолит,8/1/2022,10/2/2022,2015,индивид.,0,20,20,Нет,2,Железобетонные,Монолитные,Центральное,Нет,49.184325,55.74835600000001,ИП Постникова С.И,3.7936120000000004,Казань,5.954001344740601,new
0,Многоквартирный дом,1,8/10,,,44.0,795.0,35000.0,Кирпич,15/1/2022,10/2/2022,2013,индивид.,0,16,10,Есть,3,Железобетонные,Кирпич,Центральное,Нет,49.121621999999995,55.818114,"Агентство недвижимости ""Поиск""",3.7479947,Казань,3.270611088608727,new
0,Многоквартирный дом,3,9/18,10.0,60.0,90.0,778.0,70000.0,Монолит,12/1/2022,7/2/2022,2013,1-447 С-40,0,18,18,Есть,1,Деревянные,0,Центральное,Нет,49.155451392781295,55.824666818661,Раис,3.7479947,Казань,4.5125527888839585,new
0,Многоквартирный дом,1,10/15,10.0,20.0,48.0,417.0,19999.0,Панель,17/1/2022,8/2/2022,2008,1-464 Д-104,0,14,14,Нет,1,Железобетонные,0,0,Нет,49.14433037828729,55.78473565,MEDINA PRO,3.678503,Казань,1.4617816912153083,middle
0,Квартира,1,3/9,,,32.1,436.0,14000.0,Кирпич,15/1/2022,15/1/2022,0,0,0,0,0,0,0,0,0,0,0,49.200441,55.762054000000006,Магазин,3.7110581,Казань,5.742154550989096,new
0,Многоквартирный дом,2,3/5,5.0,35.0,50.0,500.0,25000.0,Панель,14/1/2022,4/2/2022,1962,515,0,5,5,Есть,4,Железобетонные,Панельные,Центральное,Да,49.109970297946504,55.775155665377504,АТЛАНТИКА Агентсво Недвижимости,3.678503,Казань,1.6942691294022671,old
0,Квартира,2,12/17,10.0,30.6,58.5,479.0,28000.0,Кирпич,14/1/2022,9/2/2022,0,0,0,0,0,0,0,0,0,0,0,49.085223,55.813561,Римма риелтор,3.4498743999999997,Казань,3.605144859773563,new
0,Квартира,1,3/19,9.0,14.0,30.0,767.0,23000.0,Кирпич,13/9/2021,8/2/2022,0,0,0,0,0,0,0,0,0,0,0,49.191709,55.782946999993705,LasVegas Агентство Элитной Недвижимости,3.7110581,Казань,4.411973365873894,new
0,Не заполнено,1,14/17,8.0,18.0,32.0,344.0,11000.0,Кирпич,18/1/2022,10/2/2022,0,0,0,0,0,0,0,0,Не заполнено,0,0,48.904571999999995,55.856593000000004,МЕГАПОЛИС СЕРВИС,3.4498743999999997,Казань,15.589542414961482,new
0,Квартира,1,14/24,,,45.0,489.0,22000.0,Монолит,30/4/2021,3/2/2022,0,0,0,0,0,0,0,0,0,0,0,49.191098,55.763868,ООО Аренда Квартир,3.7110581,Казань,5.137503384371114,new
0,Квартира,1,4/17,,,54.0,315.0,17000.0,Панель,29/8/2021,10/2/2022,0,0,0,0,0,0,0,0,0,0,0,49.222512,55.804046,"Агентство недвижимости ""Поиск""",3.7110581,Казань,6.521946775395528,new
0,Многоквартирный дом,3,6/19,,,80.0,250.0,20000.0,Монолит,14/1/2022,17/1/2022,2013,1-447 С-40,0,20,20,Нет,4,Железобетонные,Монолитные,Центральное,Нет,49.158965,55.764759,ООО Аренда Квартир,3.7936120000000004,Казань,3.531123986488694,new
0,Многоквартирный дом,1,6/18,7.0,27.0,40.0,475.0,19000.0,Монолит,13/1/2022,10/2/2022,2019,Неопределен,0,0,0,Нет,0,0,0,Центральное,0,49.213772,55.777099,"Агентство Недвижимости ""LiFt""",3.7110581,Казань,5.893461589324034,new
0,Многоквартирный дом,1,5/18,,,36.0,403.0,14500.0,Кирпич,26/11/2019,10/2/2022,1993,Монолит,0,18,18,Есть,1,Деревянные,0,Центральное,Нет,49.148678000000004,55.827971999999995,"Агентство недвижимости ""Поиск""",3.7479947,Казань,4.674229672318781,old
0,Многоквартирный дом,1,5/9,5.0,30.0,40.0,500.0,20000.0,Кирпич,12/8/2021,10/2/2022,1979,1Р-447 С-54,0,9,9,Есть,1,Деревянные,0,Центральное,Нет,49.148329,55.788757999999994,"Агентство Недвижимости ""LiFt""",3.678503,Казань,1.6429073245161447,old
0,Многоквартирный дом,3,6/10,,,164.0,305.0,50000.0,Кирпич,9/10/2020,3/2/2022,2001,индивид.,0,10,10,Нет,3,Деревянные,0,Центральное,Да,49.201881,55.74929399999999,Авторитет,3.7936120000000004,Казань,6.658609306476958,middle
0,Многоквартирный дом,2,8/9,,,52.0,346.0,18000.0,Панель,16/1/2022,24/1/2022,1981,121,0,9,9,Есть,6,Деревянные,0,Центральное,Да,49.148266,55.830695,ООО Аренда Квартир,3.7479947,Казань,4.950091284349549,old
0,Многоквартирный дом,3,13/16,,,70.0,414.0,29000.0,Кирпич,30/9/2019,29/1/2022,2010,1-447 С-51,0,16,16,Нет,1,Деревянные,0,Центральное,Да,49.184158000000004,55.78893000000001,Ильяс,3.7110581,Казань,3.8906040528104433,new
0,Квартира,1,10/16,17.0,23.0,52.0,577.0,30000.0,Кирпич,13/1/2022,10/2/2022,0,0,0,0,0,0,0,0,0,0,0,49.238341,55.76700299999371,LasVegas Агентство Элитной Недвижимости,3.7110581,Казань,7.682772201996035,new
0,Многоквартирный дом,1,4/15,,,39.1,409.0,16000.0,Кирпич,14/1/2022,14/1/2022,2010,2-04-65-1,0,15,15,Есть,2,Железобетонные,Кирпич,Центральное,Нет,49.078692,55.823398,Магазин,3.7023303999999997,Казань,4.723600685435849,new
0,Многоквартирный дом,2,3/5,5.0,28.0,43.0,581.0,25000.0,Панель,12/1/2022,9/2/2022,1964,1-447 С-40,0,5,5,Есть,4,Железобетонные,Кирпич,Центральное,Да,49.13630487769879,55.76891735,"«МЕГАЛИТ», агентство недвижимости.",3.7936120000000004,Казань,2.3792660456141173,old
0,Многоквартирный дом,2,6/9,7.0,,50.0,460.0,23000.0,Кирпич,14/12/2021,14/1/2022,1976,86,0,9,9,Нет,9,Железобетонные,Кирпич,Центральное,Да,49.101616,55.817173,"АН ""Держава""",3.7023303999999997,Казань,3.417315680730787,old
0,Многоквартирный дом,2,6/25,9.0,38.0,50.0,700.0,35000.0,Монолит,12/1/2022,10/2/2022,2009,И-491А,0,25,9,0,4,Железобетонные,Монолитные,Центральное,Да,49.141224,55.81561,"Агентство недвижимости ""Поиск""",3.7479947,Казань,3.222157293226053,middle
0,Многоквартирный дом,1,2/5,7.0,18.0,34.0,353.0,12000.0,Кирпич,14/1/2022,10/2/2022,1975,1-511,0,5,5,Нет,4,Железобетонные,Кирпич,Центральное,Да,49.020293,55.873041,ИП Постникова С.И,3.7023303999999997,Казань,11.35029834692225,old
0,Квартира,1,2/3,15.0,25.0,52.0,212.0,11000.0,Кирпич,13/12/2021,10/2/2022,0,0,0,0,0,0,0,0,0,0,0,49.350136,55.706796999999995,РАМАЗАН агентство недвижимости,3.6588418,Казань,16.977455305507977,new
0,Многоквартирный дом,1,8/9,,,40.0,425.0,17000.0,Панель,22/1/2022,22/1/2022,1977,86,0,9,9,Нет,5,Железобетонные,Кирпич,Центральное,Да,49.096779,55.822990000000004,Магазин,3.7023303999999997,Казань,4.131643846980471,old
0,Многоквартирный дом,1,3/9,,,35.7,392.0,14000.0,Кирпич,15/1/2022,28/1/2022,2007,индивид.,0,9,9,Нет,9,Деревянные,0,Центральное,Да,49.083148,55.818523,Магазин,3.4498743999999997,Казань,4.120009668155093,middle
0,Многоквартирный дом,2,8/10,,,65.0,492.0,32000.0,Блоки,13/1/2022,10/2/2022,2010,индивид.,0,10,10,Есть,3,0,0,Центральное,Нет,49.173491,55.78898100000001,New-York Агентство Недвижимости,3.7110581,Казань,3.2214882370989177,new
0,Многоквартирный дом,1,5/5,16.7,23.0,56.0,500.0,28000.0,Кирпич,20/1/2020,10/2/2022,2006,индивид.,0,6,6,Нет,7,0,0,0,0,49.118227000000005,55.817866,Пользователь,3.7479947,Казань,3.2521084218116556,middle
0,Многоквартирный дом,2,12/12,9.0,35.0,52.0,538.0,28000.0,Панель,13/1/2022,10/2/2022,1978,"""П-3""",0,12,12,Есть,3,Железобетонные,0,0,Да,49.085716999999995,55.856821,Виктор,3.3192510000000004,Казань,7.9163614030712,old
0,Многоквартирный дом,2,4/5,,,43.8,342.0,15000.0,Панель,24/1/2022,25/1/2022,1971,II-07,0,5,5,Нет,4,Железобетонные,Панельные,Центральное,Да,49.09708,55.824612,София,3.7023303999999997,Казань,4.29192589067433,old
0,Квартира,2,8/9,18.0,50.0,89.0,562.0,50000.0,Монолит,15/12/2021,5/2/2022,0,0,0,0,0,0,0,0,0,0,0,49.176862815972996,55.7910069190827,Ангелина,3.7110581,Казань,3.4420758590475367,new
0,Многоквартирный дом,2,3/10,,,47.0,319.0,15000.0,Кирпич,17/1/2022,6/2/2022,2010,индивид.,0,9,9,Есть,2,Железобетонные,Кирпич,Центральное,Да,49.147045,55.774668999999996,Магазин,3.7936120000000004,Казань,2.2127328041946774,new
0,Многоквартирный дом,1,10/14,8.0,30.0,44.0,614.0,27000.0,Кирпич,30/11/2021,2/2/2022,2009,индивид.,0,17,17,Есть,1,Железобетонные,Кирпич,Центральное,Нет,49.207834000000005,55.737962999993705,LasVegas Агентство Элитной Недвижимости,3.7936120000000004,Казань,7.803700044817934,middle
0,Многоквартирный дом,3,5/37,5.0,70.0,80.0,688.0,55000.0,Кирпич,4/9/2021,2/2/2022,2013,25,0,40,37,0,2,Железобетонные,Кирпич,Центральное,Нет,49.183991999999996,55.793201999993705,LasVegas Агентство Элитной Недвижимости,3.7110581,Казань,3.911596171262603,new
0,Многоквартирный дом,2,4/9,15.0,40.0,70.0,571.0,40000.0,Монолит,28/10/2021,10/2/2022,2013,индивид.,0,10,10,Нет,1,Железобетонные,Кирпич,Центральное,Нет,49.141861999999996,55.7793679999937,LasVegas Агентство Элитной Недвижимости,3.678503,Казань,1.6186020425175784,new
0,Многоквартирный дом,2,2/8,15.0,60.0,83.0,482.0,40000.0,Кирпич,8/12/2021,9/2/2022,2008,1-447 С-51,0,8,8,Нет,5,Деревянные,0,Центральное,Да,49.188646000000006,55.785482999993704,LasVegas Агентство Элитной Недвижимости,3.7110581,Казань,4.188003348891069,middle
0,Многоквартирный дом,1,3/9,10.0,20.0,41.0,488.0,20000.0,Кирпич,16/1/2022,3/2/2022,2004,0,0,9,0,0,4,0,Кирпич,0,0,49.194853,55.800681000000004,Адель,3.7110581,Казань,4.750609711717266,middle
0,Многоквартирный дом,1,4/5,,,39.0,487.0,19000.0,Кирпич,13/1/2022,10/2/2022,1960,1-447 С-54/73,0,5,5,Есть,3,Деревянные,0,Центральное,Да,49.143434,55.791066,"Агентство недвижимости ""Поиск""",3.678503,Казань,1.3606623173681496,old
0,Многоквартирный дом,1,7/10,9.2,18.0,36.9,379.0,14000.0,Панель,13/1/2022,8/2/2022,2000,83,0,10,10,Есть,5,Железобетонные,Панельные,Центральное,Да,49.115359999999995,55.82238,Аренда жилья в Казани,3.7479947,Казань,3.7694719955855196,middle
0,Многоквартирный дом,1,2/5,5.7,16.5,31.0,516.0,16000.0,Кирпич,23/11/2021,19/1/2022,1961,1-511,0,5,5,Нет,4,Деревянные,0,Центральное,Да,49.087937729242,55.84107089874829,Риэлтор Казань,3.7479947,Казань,6.208450012142612,old
0,Многоквартирный дом,0,2/5,,,27.5,545.0,15000.0,Кирпич,13/1/2022,10/2/2022,1964,0,0,5,0,0,4,0,Кирпич,0,0,49.1955,55.812165,Прайм Риэлт,3.7110581,Казань,5.288526332665999,old
